file,#var,#clause,#literal
/home/users/ozeyen/Benchmarks/FeatureModels/eb40a.cnf, 678, 1517, 3394
/home/users/ozeyen/Benchmarks/FeatureModels/cq7708.cnf, 709, 1957, 4490
/home/users/ozeyen/Benchmarks/FeatureModels/h8300h_sim.cnf, 632, 1381, 3085
/home/users/ozeyen/Benchmarks/FeatureModels/ts1000.cnf, 701, 1517, 3385
/home/users/ozeyen/Benchmarks/FeatureModels/ea2468.cnf, 717, 1634, 3669
/home/users/ozeyen/Benchmarks/FeatureModels/mpc50.cnf, 663, 1469, 3285
/home/users/ozeyen/Benchmarks/FeatureModels/mb93093.cnf, 687, 1498, 3346
/home/users/ozeyen/Benchmarks/FeatureModels/sleb.cnf, 639, 1393, 3109
/home/users/ozeyen/Benchmarks/FeatureModels/sam7ex256.cnf, 719, 1607, 3599
/home/users/ozeyen/Benchmarks/FeatureModels/eb42.cnf, 672, 1491, 3331
/home/users/ozeyen/Benchmarks/FeatureModels/ceb_v850.cnf, 644, 1413, 3152
/home/users/ozeyen/Benchmarks/FeatureModels/aim711.cnf, 698, 1604, 3595
/home/users/ozeyen/Benchmarks/FeatureModels/cma230.cnf, 664, 1486, 3321
/home/users/ozeyen/Benchmarks/FeatureModels/moab.cnf, 700, 1557, 3482
/home/users/ozeyen/Benchmarks/FeatureModels/stdeval1.cnf, 645, 1431, 3197
/home/users/ozeyen/Benchmarks/FeatureModels/ocelot.cnf, 704, 1517, 3384
/home/users/ozeyen/Benchmarks/FeatureModels/hs7729pci.cnf, 768, 2105, 4837
/home/users/ozeyen/Benchmarks/FeatureModels/viper.cnf, 701, 1521, 3393
/home/users/ozeyen/Benchmarks/FeatureModels/am31_sim.cnf, 630, 1379, 3081
/home/users/ozeyen/Benchmarks/FeatureModels/cq7750.cnf, 680, 1467, 3272
/home/users/ozeyen/Benchmarks/FeatureModels/gps4020.cnf, 667, 1492, 3334
/home/users/ozeyen/Benchmarks/FeatureModels/adder.cnf, 673, 1496, 3344
/home/users/ozeyen/Benchmarks/FeatureModels/pc_rltk8139.cnf, 698, 1574, 3528
/home/users/ozeyen/Benchmarks/FeatureModels/ipaq.cnf, 674, 1520, 3399
/home/users/ozeyen/Benchmarks/FeatureModels/mac7100evb.cnf, 670, 1489, 3329
/home/users/ozeyen/Benchmarks/FeatureModels/atlas_mips64_5kc.cnf, 663, 1477, 3304
/home/users/ozeyen/Benchmarks/FeatureModels/adderII.cnf, 675, 1497, 3346
/home/users/ozeyen/Benchmarks/FeatureModels/calm32_ceb.cnf, 635, 1398, 3120
/home/users/ozeyen/Benchmarks/FeatureModels/grg.cnf, 691, 1552, 3476
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82559.cnf, 687, 1536, 3435
/home/users/ozeyen/Benchmarks/FeatureModels/olpce2294.cnf, 698, 1576, 3535
/home/users/ozeyen/Benchmarks/FeatureModels/edb7xxx.cnf, 688, 1558, 3487
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf, 665, 1467, 3281
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf, 682, 1475, 3288
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf, 773, 2823, 6883
/home/users/ozeyen/Benchmarks/FeatureModels/se77x9.cnf, 766, 2057, 4703
/home/users/ozeyen/Benchmarks/FeatureModels/skmb91302.cnf, 668, 1433, 3191
/home/users/ozeyen/Benchmarks/FeatureModels/ts6.cnf, 678, 1515, 3392
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7sek.cnf, 693, 1539, 3441
/home/users/ozeyen/Benchmarks/FeatureModels/ref4955.cnf, 661, 1467, 3277
/home/users/ozeyen/Benchmarks/FeatureModels/tx39_sim.cnf, 635, 1384, 3091
/home/users/ozeyen/Benchmarks/FeatureModels/cerfpda.cnf, 712, 1621, 3630
/home/users/ozeyen/Benchmarks/FeatureModels/malta_mips32_4kc.cnf, 676, 1506, 3371
/home/users/ozeyen/Benchmarks/FeatureModels/psim.cnf, 640, 1389, 3101
/home/users/ozeyen/Benchmarks/FeatureModels/pc_vmWare.cnf, 683, 1531, 3425
/home/users/ozeyen/Benchmarks/FeatureModels/phycore229x.cnf, 731, 1614, 3611
/home/users/ozeyen/Benchmarks/FeatureModels/h8max.cnf, 656, 1471, 3299
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf, 678, 1512, 3384
/home/users/ozeyen/Benchmarks/FeatureModels/sparclite_sim.cnf, 630, 1379, 3081
/home/users/ozeyen/Benchmarks/FeatureModels/jmr3904.cnf, 646, 1413, 3150
/home/users/ozeyen/Benchmarks/FeatureModels/aki3068net.cnf, 658, 1473, 3303
/home/users/ozeyen/Benchmarks/FeatureModels/pid.cnf, 674, 1510, 3370
/home/users/ozeyen/Benchmarks/FeatureModels/sh4_202_md.cnf, 676, 1518, 3399
/home/users/ozeyen/Benchmarks/FeatureModels/excalibur_arm9.cnf, 737, 2768, 6763
/home/users/ozeyen/Benchmarks/FeatureModels/csb281.cnf, 682, 1517, 3401
/home/users/ozeyen/Benchmarks/FeatureModels/FM-3.6.1-refined.cnf, 41, 92, 209
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4373.cnf, 685, 1459, 3245
/home/users/ozeyen/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf, 665, 1479, 3308
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf, 706, 1556, 3483
/home/users/ozeyen/Benchmarks/FeatureModels/rattler.cnf, 725, 1580, 3527
/home/users/ozeyen/Benchmarks/FeatureModels/jtst.cnf, 678, 1518, 3396
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf, 714, 1554, 3474
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf, 149, 282, 659
/home/users/ozeyen/Benchmarks/17.sk_3_45.cnf, 53, 54, 126
/home/users/ozeyen/Benchmarks/GuidanceService.sk_4_27.cnf, 607, 2096, 4844
/home/users/ozeyen/Benchmarks/77.sk_3_44.cnf, 67, 133, 307
/home/users/ozeyen/Benchmarks/81.sk_5_51.cnf, 71, 116, 274
/home/users/ozeyen/Benchmarks/V7/s420_7_4.cnf, 179, 451, 1055
/home/users/ozeyen/Benchmarks/NotificationServiceImpl2.sk_10_36.cnf, 1321, 5703, 13127
/home/users/ozeyen/Benchmarks/V7/s1196a_7_4.cnf, 500, 1416, 3308
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf, 3619, 15405, 35843
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf, 4053, 10447, 24404
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf, 1586, 4159, 9709
/home/users/ozeyen/Benchmarks/V7/s344_7_4.cnf, 124, 305, 716
/home/users/ozeyen/Benchmarks/V7/s298_7_4.cnf, 126, 336, 788
/home/users/ozeyen/Benchmarks/V7/s1423a_7_4.cnf, 555, 1396, 3261
/home/users/ozeyen/Benchmarks/V7/s27_7_4.cnf, 14, 23, 52
/home/users/ozeyen/Benchmarks/V7/s838_7_4.cnf, 383, 979, 2287
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf, 2139, 5779, 13508
/home/users/ozeyen/Benchmarks/V7/s420_new_7_4.cnf, 192, 490, 1147
/home/users/ozeyen/Benchmarks/V7/s510_7_4.cnf, 196, 546, 1274
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf, 3370, 8117, 18953
/home/users/ozeyen/Benchmarks/V7/s820a_7_4.cnf, 175, 566, 1309
/home/users/ozeyen/Benchmarks/V7/s641_7_4.cnf, 204, 453, 1061
/home/users/ozeyen/Benchmarks/V7/s713_7_4.cnf, 206, 462, 1081
/home/users/ozeyen/Benchmarks/V7/s1238a_7_4.cnf, 555, 1582, 3692
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf, 13313, 35829, 83583
/home/users/ozeyen/Benchmarks/V7/s382_7_4.cnf, 121, 310, 727
/home/users/ozeyen/Benchmarks/V7/s526a_7_4.cnf, 227, 627, 1467
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf, 15267, 56012, 142158
/home/users/ozeyen/Benchmarks/V7/s27_new_7_4.cnf, 10, 12, 26
/home/users/ozeyen/Benchmarks/V7/s349_7_4.cnf, 124, 306, 718
/home/users/ozeyen/Benchmarks/V7/s953a_7_4.cnf, 391, 1047, 2446
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf, 11696, 30093, 70413
/home/users/ozeyen/Benchmarks/V7/s1488_7_4.cnf, 666, 1971, 4603
/home/users/ozeyen/Benchmarks/V7/s444_7_4.cnf, 178, 484, 1133
/home/users/ozeyen/Benchmarks/V7/s420_new1_7_4.cnf, 179, 451, 1055
/home/users/ozeyen/Benchmarks/V7/s526_7_4.cnf, 225, 623, 1457
/home/users/ozeyen/Benchmarks/V7/s832a_7_4.cnf, 196, 635, 1471
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf, 1, 2, 2
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf, 532, 1909, 4418
/home/users/ozeyen/Benchmarks/registerlesSwap.sk_3_10.cnf, 119, 475, 1247
/home/users/ozeyen/Benchmarks/70.sk_3_40.cnf, 63, 110, 256
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf, 100, 304, 763
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf, 101, 181, 421
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf, 1167, 5001, 11402
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf, 10809, 27629, 64462
/home/users/ozeyen/Benchmarks/54.sk_12_97.cnf, 1898, 9183, 23426
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf, 115, 185, 434
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf, 59, 120, 278
/home/users/ozeyen/Benchmarks/reverse.sk_11_258.cnf, 98, 1, 1
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf, 1, 2, 2
/home/users/ozeyen/Benchmarks/35.sk_3_52.cnf, 56, 51, 118
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf, 71, 154, 358
/home/users/ozeyen/Benchmarks/IssueServiceImpl.sk_8_30.cnf, 860, 3286, 7553
/home/users/ozeyen/Benchmarks/51.sk_4_38.cnf, 69, 152, 358
/home/users/ozeyen/Benchmarks/V3/s832a_3_2.cnf, 109, 296, 684
/home/users/ozeyen/Benchmarks/V3/s420_3_2.cnf, 177, 443, 1031
/home/users/ozeyen/Benchmarks/ProjectService3.sk_12_55.cnf, 2077, 8429, 19520
/home/users/ozeyen/Benchmarks/V3/s27_new_3_2.cnf, 10, 12, 26
/home/users/ozeyen/Benchmarks/V3/s298_3_2.cnf, 113, 298, 694
/home/users/ozeyen/Benchmarks/V3/s27_3_2.cnf, 14, 23, 52
/home/users/ozeyen/Benchmarks/V3/s641_3_2.cnf, 189, 414, 963
/home/users/ozeyen/Benchmarks/V3/s526a_3_2.cnf, 213, 591, 1375
/home/users/ozeyen/Benchmarks/V3/s1488_3_2.cnf, 633, 1905, 4441
/home/users/ozeyen/Benchmarks/V3/s953a_3_2.cnf, 384, 1027, 2393
/home/users/ozeyen/Benchmarks/V3/s349_3_2.cnf, 118, 288, 670
/home/users/ozeyen/Benchmarks/V3/s820a_3_2.cnf, 100, 274, 633
/home/users/ozeyen/Benchmarks/V3/s344_3_2.cnf, 122, 297, 692
/home/users/ozeyen/Benchmarks/V3/s838_3_2.cnf, 381, 971, 2263
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf, 1471, 3830, 8931
/home/users/ozeyen/Benchmarks/V3/s1196a_3_2.cnf, 471, 1332, 3103
/home/users/ozeyen/Benchmarks/V3/s444_3_2.cnf, 133, 355, 825
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf, 4051, 10439, 24380
/home/users/ozeyen/Benchmarks/V3/s420_new_3_2.cnf, 189, 480, 1118
/home/users/ozeyen/Benchmarks/V3/s510_3_2.cnf, 197, 541, 1259
/home/users/ozeyen/Benchmarks/compress.sk_17_291.cnf, 28444, 143564, 319817
/home/users/ozeyen/Benchmarks/V3/s420_new1_3_2.cnf, 177, 443, 1031
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf, 3368, 8109, 18929
/home/users/ozeyen/Benchmarks/V3/s713_3_2.cnf, 202, 449, 1045
/home/users/ozeyen/Benchmarks/V3/s382_3_2.cnf, 114, 289, 672
/home/users/ozeyen/Benchmarks/V3/s1423a_3_2.cnf, 552, 1386, 3232
/home/users/ozeyen/Benchmarks/parity.sk_11_11.cnf, 11259, 60250, 135866
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf, 11694, 30085, 70389
/home/users/ozeyen/Benchmarks/V3/s1238a_3_2.cnf, 549, 1567, 3651
/home/users/ozeyen/Benchmarks/V3/s526_3_2.cnf, 203, 556, 1296
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf, 10807, 27621, 64438
/home/users/ozeyen/Benchmarks/GuidanceService2.sk_2_27.cnf, 457, 1347, 3125
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf, 70, 109, 253
/home/users/ozeyen/Benchmarks/32.sk_4_38.cnf, 61, 110, 256
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf, 2130, 5757, 13449
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf, 96, 217, 531
/home/users/ozeyen/Benchmarks/V15/s838_15_7.cnf, 386, 991, 2323
/home/users/ozeyen/Benchmarks/V15/s420_new1_15_7.cnf, 184, 467, 1098
/home/users/ozeyen/Benchmarks/V15/s526a_15_7.cnf, 230, 639, 1503
/home/users/ozeyen/Benchmarks/V15/s344_15_7.cnf, 127, 317, 752
/home/users/ozeyen/Benchmarks/V15/s526_15_7.cnf, 231, 642, 1510
/home/users/ozeyen/Benchmarks/V15/s349_15_7.cnf, 127, 318, 754
/home/users/ozeyen/Benchmarks/V15/s1196a_15_7.cnf, 512, 1451, 3397
/home/users/ozeyen/Benchmarks/V15/s1488_15_7.cnf, 640, 1932, 4518
/home/users/ozeyen/Benchmarks/V15/s444_15_7.cnf, 155, 421, 994
/home/users/ozeyen/Benchmarks/V15/s27_new_15_7.cnf, 10, 12, 26
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf, 13311, 35821, 83559
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf, 2142, 5791, 13544
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf, 4056, 10459, 24440
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf, 1589, 4171, 9745
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf, 10812, 27641, 64498
/home/users/ozeyen/Benchmarks/V15/s27_15_7.cnf, 14, 23, 52
/home/users/ozeyen/Benchmarks/V15/s1238a_15_7.cnf, 559, 1596, 3733
/home/users/ozeyen/Benchmarks/V15/s832a_15_7.cnf, 396, 1158, 2711
/home/users/ozeyen/Benchmarks/V15/s510_15_7.cnf, 196, 546, 1274
/home/users/ozeyen/Benchmarks/V15/s382_15_7.cnf, 159, 423, 999
/home/users/ozeyen/Benchmarks/V15/s420_15_7.cnf, 184, 467, 1098
/home/users/ozeyen/Benchmarks/V15/s820a_15_7.cnf, 211, 687, 1597
/home/users/ozeyen/Benchmarks/V15/s298_15_7.cnf, 129, 348, 824
/home/users/ozeyen/Benchmarks/V15/s420_new_15_7.cnf, 193, 494, 1159
/home/users/ozeyen/Benchmarks/V15/s953a_15_7.cnf, 396, 1063, 2492
/home/users/ozeyen/Benchmarks/V15/s641_15_7.cnf, 207, 465, 1097
/home/users/ozeyen/Benchmarks/V15/s713_15_7.cnf, 209, 474, 1117
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf, 11699, 30105, 70449
/home/users/ozeyen/Benchmarks/V15/s1423a_15_7.cnf, 558, 1408, 3297
/home/users/ozeyen/Benchmarks/FMEasy/axTLS.cnf, 177, 557, 1341
/home/users/ozeyen/Benchmarks/FMEasy/toybox2.cnf, 70, 38, 80
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf, 3373, 8129, 18989
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf, 13316, 35841, 83619
/home/users/ozeyen/Benchmarks/FMEasy/ecos-icse11.cnf, 680, 1557, 3508
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf, 304, 1, 1
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf, 2271, 7664, 18617
/home/users/ozeyen/Benchmarks/FMEasy/toybox.cnf, 70, 38, 80
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf, 3760, 16512, 40291
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf, 262, 1507, 3259
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf, 960, 3771, 8225
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf, 1514, 3582, 8417
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf, 2067, 4808, 11204
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf, 3616, 15903, 35753
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf, 40, 51, 118
/home/users/ozeyen/Benchmarks/tutorial1.sk_1_1.cnf, 2, 1, 1
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf, 7459, 32368, 75690
/home/users/ozeyen/Benchmarks/lss.sk_6_7.cnf, 665, 3061, 7605
/home/users/ozeyen/Benchmarks/isolateRightmost.sk_7_481.cnf, 5642, 21179, 56129
/home/users/ozeyen/Benchmarks/FMEasy/2.6.33.3-2var.cnf, 34522, 229627, 520662
/home/users/ozeyen/Benchmarks/FMEasy/2.6.32-2var.cnf, 33215, 218699, 496515
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf, 110066, 471272, 1162352
