file,#var,#clause,#literal
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_linear.cnf, 1249, 3927, 10576
/home/users/ozeyen/Benchmarks/FeatureModels/lpcmt.cnf, 1249, 3824, 14990
/home/users/ozeyen/Benchmarks/FeatureModels/mcb2100.cnf, 1249, 3824, 14990
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf, 1249, 3824, 14990
/home/users/ozeyen/Benchmarks/FeatureModels/mb93091.cnf, 1250, 3131, 8343
/home/users/ozeyen/Benchmarks/FeatureModels/uE250.cnf, 1249, 3810, 14919
/home/users/ozeyen/Benchmarks/FeatureModels/dreamcast.cnf, 1252, 3168, 8452
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf, 1252, 3146, 8405
/home/users/ozeyen/Benchmarks/FeatureModels/pc_vmWare.cnf, 1255, 3174, 8459
/home/users/ozeyen/Benchmarks/FeatureModels/pc_rltk8139.cnf, 1257, 3179, 8476
/home/users/ozeyen/Benchmarks/FeatureModels/iq80321.cnf, 1256, 3820, 14940
/home/users/ozeyen/Benchmarks/FeatureModels/ipaq.cnf, 1258, 3868, 15082
/home/users/ozeyen/Benchmarks/FeatureModels/iq80310.cnf, 1258, 3821, 14942
/home/users/ozeyen/Benchmarks/FeatureModels/npwr.cnf, 1258, 3822, 14944
/home/users/ozeyen/Benchmarks/FeatureModels/sh4_202_md.cnf, 1258, 3196, 8524
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4375.cnf, 1258, 3129, 8326
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm7.cnf, 1259, 3939, 15406
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82544.cnf, 1259, 3179, 8469
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82559.cnf, 1259, 3179, 8469
/home/users/ozeyen/Benchmarks/FeatureModels/XSEngine.cnf, 1260, 3803, 14903
/home/users/ozeyen/Benchmarks/FeatureModels/olpch2294.cnf, 1261, 3851, 15048
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf, 1263, 3140, 8356
/home/users/ozeyen/Benchmarks/FeatureModels/aim711.cnf, 1264, 3873, 15094
/home/users/ozeyen/Benchmarks/FeatureModels/cq7708.cnf, 1238, 49770, 334877
/home/users/ozeyen/Benchmarks/FeatureModels/flexanet.cnf, 1265, 3883, 15123
/home/users/ozeyen/Benchmarks/FeatureModels/nano.cnf, 1265, 3870, 15090
/home/users/ozeyen/Benchmarks/FeatureModels/excalibur_arm9.cnf, 1233, 50538, 341878
/home/users/ozeyen/Benchmarks/FeatureModels/assabet.cnf, 1266, 3883, 15120
/home/users/ozeyen/Benchmarks/FeatureModels/cme555.cnf, 1266, 3167, 8447
/home/users/ozeyen/Benchmarks/FeatureModels/ocelot.cnf, 1266, 3141, 8351
/home/users/ozeyen/Benchmarks/FeatureModels/e7t.cnf, 1266, 3816, 14935
/home/users/ozeyen/Benchmarks/FeatureModels/cq7750.cnf, 1267, 3173, 8458
/home/users/ozeyen/Benchmarks/FeatureModels/ec555.cnf, 1267, 3169, 8451
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf, 1269, 3200, 8518
/home/users/ozeyen/Benchmarks/FeatureModels/eb55.cnf, 1270, 3882, 15115
/home/users/ozeyen/Benchmarks/FeatureModels/adder.cnf, 1272, 3201, 8474
/home/users/ozeyen/Benchmarks/FeatureModels/olpce2294.cnf, 1274, 3881, 15115
/home/users/ozeyen/Benchmarks/FeatureModels/olpcl2294.cnf, 1273, 3878, 15108
/home/users/ozeyen/Benchmarks/FeatureModels/sh7708.cnf, 1253, 49851, 335141
/home/users/ozeyen/Benchmarks/FeatureModels/adderII.cnf, 1276, 3206, 8484
/home/users/ozeyen/Benchmarks/FeatureModels/phycore.cnf, 1274, 3852, 15044
/home/users/ozeyen/Benchmarks/FeatureModels/moab.cnf, 1277, 3249, 8654
/home/users/ozeyen/Benchmarks/FeatureModels/pc_usb_d12.cnf, 1281, 3231, 8580
/home/users/ozeyen/Benchmarks/FeatureModels/cerf.cnf, 1276, 3910, 15188
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_1_linear.cnf, 1287, 3950, 10711
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf, 1256, 50452, 341481
/home/users/ozeyen/Benchmarks/FeatureModels/mbx.cnf, 1295, 3218, 8507
/home/users/ozeyen/Benchmarks/FeatureModels/cerfpda.cnf, 1291, 3940, 15248
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf, 1295, 3254, 8677
/home/users/ozeyen/Benchmarks/FeatureModels/ts1000.cnf, 1297, 3218, 8508
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7sek.cnf, 1296, 3921, 15190
/home/users/ozeyen/Benchmarks/FeatureModels/viper.cnf, 1301, 3230, 8531
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf, 1304, 4057, 10778
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf, 1304, 4057, 10778
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case3_b14_even3.cnf, 1304, 4057, 10778
/home/users/ozeyen/Benchmarks/FeatureModels/rattler.cnf, 1311, 3245, 8567
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case1_b14_even3.cnf, 1318, 4093, 10878
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7xek.cnf, 1319, 3963, 15279
/home/users/ozeyen/Benchmarks/FeatureModels/m5272c3.cnf, 1323, 3297, 8698
/home/users/ozeyen/Benchmarks/FeatureModels/sam7ex256.cnf, 1332, 3989, 15338
/home/users/ozeyen/Benchmarks/FeatureModels/phycore229x.cnf, 1360, 4026, 15416
/home/users/ozeyen/Benchmarks/IssueServiceImpl.sk_8_30.cnf, 1393, 4319, 10075
/home/users/ozeyen/Benchmarks/FeatureModels/smdk2410.cnf, 1265, 50468, 341506
/home/users/ozeyen/Benchmarks/FeatureModels/ea2468.cnf, 1395, 4138, 15697
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring9.cnf, 1434, 5028, 13756
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm9.cnf, 1267, 50606, 342022
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf, 1494, 2215, 3922
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring14.cnf, 1458, 5009, 13593
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_1.cnf, 1507, 4621, 11914
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring12.cnf, 1507, 5210, 14168
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf, 1509, 2707, 5210
/home/users/ozeyen/Benchmarks/UserServiceImpl.sk_8_32.cnf, 1509, 5009, 11830
/home/users/ozeyen/Benchmarks/FeatureModels/aaed2000.cnf, 1284, 50512, 341598
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case49.cnf, 1510, 6505, 18951
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_4_b14_even.cnf, 1532, 4761, 12634
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf, 1532, 4761, 12634
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_2_linear.cnf, 1570, 4963, 13517
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring7.cnf, 1628, 5837, 16063
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring16.cnf, 1627, 5835, 16057
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf, 1638, 5228, 12748
/home/users/ozeyen/Benchmarks/PhaseService.sk_14_27.cnf, 1686, 5655, 13506
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf, 1850, 2468, 3702
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf, 1837, 5968, 14113
/home/users/ozeyen/Benchmarks/FeatureModels/hs7729pci.cnf, 1298, 49911, 335268
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf, 1896, 6732, 16208
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_1_linear.cnf, 1914, 6619, 18000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_3_linear.cnf, 1942, 6228, 16873
/home/users/ozeyen/Benchmarks/ActivityService2.sk_10_27.cnf, 1952, 6867, 16500
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_1_linear.cnf, 1969, 6288, 16815
/home/users/ozeyen/Benchmarks/FeatureModels/se77x9.cnf, 1319, 49937, 335267
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf, 2348, 5479, 11555
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_2_linear.cnf, 2426, 8373, 22684
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf, 2447, 7612, 20507
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case142.cnf, 2457, 7305, 20003
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf, 2586, 10747, 25847
/home/users/ozeyen/Benchmarks/ConcreteActivityService.sk_13_28.cnf, 2481, 9011, 21800
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf, 2669, 8460, 22055
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf, 2669, 8460, 22055
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even2.cnf, 2669, 8460, 22055
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even1.cnf, 2681, 8492, 22143
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf, 2681, 8492, 22143
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even1.cnf, 2681, 8492, 22143
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf, 2848, 9498, 25245
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_ptb_2.cnf, 2851, 9506, 25264
/home/users/ozeyen/Benchmarks/55.sk_3_46.cnf, 3128, 12145, 26856
/home/users/ozeyen/Benchmarks/ProjectService3.sk_12_55.cnf, 3175, 11019, 26573
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_2.cnf, 3391, 11089, 29180
/home/users/ozeyen/Benchmarks/NotificationServiceImpl2.sk_10_36.cnf, 3540, 13425, 32394
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf, 3679, 8372, 18186
/home/users/ozeyen/Benchmarks/109.sk_4_36.cnf, 3565, 14012, 31901
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf, 3697, 8448, 18406
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case104.cnf, 3666, 11589, 31657
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf, 3766, 8732, 19242
/home/users/ozeyen/Benchmarks/51.sk_4_38.cnf, 3708, 14594, 33247
/home/users/ozeyen/Benchmarks/32.sk_4_38.cnf, 3834, 13594, 29194
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_2_linear.cnf, 3857, 12774, 34135
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case141.cnf, 4155, 11758, 31790
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf, 4157, 13049, 33992
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf, 4157, 13049, 33992
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even3.cnf, 4157, 13049, 33992
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring42.cnf, 4173, 13539, 36457
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring40.cnf, 4173, 13539, 36457
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring41.cnf, 4185, 13599, 36637
/home/users/ozeyen/Benchmarks/70.sk_3_40.cnf, 4670, 15864, 37376
/home/users/ozeyen/Benchmarks/ProcessBean.sk_8_64.cnf, 4768, 14458, 33339
/home/users/ozeyen/Benchmarks/35.sk_3_52.cnf, 4915, 10547, 20508
/home/users/ozeyen/Benchmarks/56.sk_6_38.cnf, 4842, 17828, 40086
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf, 4969, 17060, 40683
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring60.cnf, 5186, 16134, 42366
/home/users/ozeyen/Benchmarks/71.sk_3_65.cnf, 5670, 14616, 34695
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf, 6313, 14555, 31561
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf, 5707, 21005, 49457
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf, 6295, 14479, 31341
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf, 6382, 14839, 32397
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf, 6796, 17836, 45132
/home/users/ozeyen/Benchmarks/7.sk_4_50.cnf, 6683, 24816, 59104
/home/users/ozeyen/Benchmarks/doublyLinkedList.sk_8_37.cnf, 6890, 26918, 70803
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf, 6917, 23549, 53683
/home/users/ozeyen/Benchmarks/19.sk_3_48.cnf, 6993, 23867, 57608
/home/users/ozeyen/Benchmarks/63.sk_3_64.cnf, 7242, 24379, 57725
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf, 8047, 28733, 69189
/home/users/ozeyen/Benchmarks/LoginService.sk_20_34.cnf, 8200, 26689, 63368
/home/users/ozeyen/Benchmarks/Pollard.sk_1_10.cnf, 7815, 41258, 118388
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even2_linear.cnf, 8633, 28088, 74253
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even3_linear.cnf, 8633, 28088, 74253
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf, 8633, 28088, 74253
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even3_linear.cnf, 8809, 28200, 74475
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even_linear.cnf, 8809, 28200, 74475
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf, 9368, 20559, 44341
/home/users/ozeyen/Benchmarks/29.sk_3_45.cnf, 8866, 31557, 77038
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf, 1396, 62183, 908392
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf, 9386, 20635, 44561
/home/users/ozeyen/Benchmarks/107.sk_3_90.cnf, 8948, 40147, 90460
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf, 9455, 20919, 45397
/home/users/ozeyen/Benchmarks/17.sk_3_45.cnf, 10090, 27056, 63324
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf, 10908, 24476, 52834
/home/users/ozeyen/Benchmarks/isolateRightmost.sk_7_481.cnf, 10057, 35275, 92867
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even2_linear.cnf, 10329, 33008, 87059
/home/users/ozeyen/Benchmarks/81.sk_5_51.cnf, 10775, 38006, 93886
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf, 10926, 24552, 53054
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf, 10995, 24836, 53890
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf, 11254, 31637, 82986
/home/users/ozeyen/Benchmarks/LoginService2.sk_23_36.cnf, 11511, 41411, 100652
/home/users/ozeyen/Benchmarks/sort.sk_8_52.cnf, 12125, 49611, 132881
/home/users/ozeyen/Benchmarks/77.sk_3_44.cnf, 14535, 27573, 55773
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf, 12268, 47091, 132409
/home/users/ozeyen/Benchmarks/parity.sk_11_11.cnf, 13116, 47506, 120220
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf, 14910, 45603, 118435
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf, 15475, 60994, 145935
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf, 15678, 70956, 160712
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf, 16466, 58515, 145866
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf, 17831, 44349, 100911
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf, 17849, 44425, 101131
/home/users/ozeyen/Benchmarks/tutorial2.sk_3_4.cnf, 16726, 77653, 216939
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf, 17918, 44709, 101967
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf, 18570, 63471, 156087
/home/users/ozeyen/Benchmarks/logcount.sk_16_86.cnf, 19126, 68146, 168779
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf, 23405, 57394, 128300
/home/users/ozeyen/Benchmarks/54.sk_12_97.cnf, 21726, 73499, 177587
/home/users/ozeyen/Benchmarks/karatsuba.sk_7_41.cnf, 19594, 82417, 224925
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf, 23423, 57470, 128520
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf, 23492, 57754, 129356
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf, 25528, 57586, 125030
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf, 25615, 57946, 126086
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf, 25546, 57662, 125250
/home/users/ozeyen/Benchmarks/30.sk_5_76.cnf, 29621, 112297, 274633
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf, 30335, 91854, 225830
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf, 31012, 102705, 294789
/home/users/ozeyen/Benchmarks/SetTest.sk_9_21.cnf, 33744, 148948, 409410
/home/users/ozeyen/Benchmarks/xpose.sk_6_134.cnf, 35519, 159328, 433265
/home/users/ozeyen/Benchmarks/compress.sk_17_291.cnf, 44901, 166948, 407965
/home/users/ozeyen/Benchmarks/listReverse.sk_11_43.cnf, 53008, 204957, 530275
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf, 23516, 180511, 1319518
/home/users/ozeyen/Benchmarks/FMEasy/2.6.32-2var.cnf, 60072, 268223, 825066
/home/users/ozeyen/Benchmarks/lss.sk_6_7.cnf, 82362, 259552, 689328
/home/users/ozeyen/Benchmarks/FMEasy/2.6.33.3-2var.cnf, 62482, 273799, 831071
/home/users/ozeyen/Benchmarks/reverse.sk_11_258.cnf, 75641, 380869, 932696
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf, 6888, 343944, 3182291
/home/users/ozeyen/Benchmarks/jburnim_morton.sk_13_530.cnf, 101241, 378557, 931965
/home/users/ozeyen/Benchmarks/partition.sk_22_155.cnf, 151795, 689327, 1935035
/home/users/ozeyen/Benchmarks/log2.sk_72_391.cnf, 185178, 716257, 1817811
/home/users/ozeyen/Benchmarks/ConcreteRoleAffectationService.sk_119_273.cnf, 395951, 1520924, 3826446
/home/users/ozeyen/Benchmarks/diagStencil.sk_35_36.cnf, 319730, 1774184, 4892092
/home/users/ozeyen/Benchmarks/diagStencilClean.sk_41_36.cnf, 378131, 2110471, 5808831
/home/users/ozeyen/Benchmarks/tutorial3.sk_4_31.cnf, 486193, 2598178, 7592013
