file,state_z3,mem_z3,time_z3
/home/users/ozeyen/Benchmarks/FeatureModels/mace1.cnf, done, 23805, 0.00441006
/home/users/ozeyen/Benchmarks/FeatureModels/cq7708.cnf, done, 26537, 0.0207389
/home/users/ozeyen/Benchmarks/FeatureModels/frv400.cnf, done, 23670, 0.00441093
/home/users/ozeyen/Benchmarks/FeatureModels/eb40.cnf, done, 23805, 0.00549861
/home/users/ozeyen/Benchmarks/FeatureModels/ts6.cnf, done, 23941, 0.00439912
/home/users/ozeyen/Benchmarks/FeatureModels/vads.cnf, done, 23805, 0.00340883
/home/users/ozeyen/Benchmarks/FeatureModels/eb40a.cnf, done, 23805, 0.00447135
/home/users/ozeyen/Benchmarks/FeatureModels/grg.cnf, done, 23805, 0.00438599
/home/users/ozeyen/Benchmarks/FeatureModels/jtst.cnf, done, 23805, 0.00439325
/home/users/ozeyen/Benchmarks/FeatureModels/asb2305.cnf, done, 23805, 0.00438629
/home/users/ozeyen/Benchmarks/FMEasy/ecos-icse11.cnf, done, 23547, 0.00428919
/home/users/ozeyen/Benchmarks/FeatureModels/ebsa285.cnf, done, 23805, 0.00439056
/home/users/ozeyen/Benchmarks/FeatureModels/edb7xxx.cnf, done, 23805, 0.00620356
/home/users/ozeyen/Benchmarks/FeatureModels/ixdp425.cnf, done, 23805, 0.00553272
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4373.cnf, done, 23805, 0.00441415
/home/users/ozeyen/Benchmarks/FeatureModels/pati.cnf, done, 23670, 0.00437889
/home/users/ozeyen/Benchmarks/FeatureModels/picasso.cnf, done, 23842, 0.00432567
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_linear.cnf, done, 23818, 0.00440271
/home/users/ozeyen/Benchmarks/FeatureModels/lpcmt.cnf, done, 23805, 0.00435711
/home/users/ozeyen/Benchmarks/FeatureModels/mcb2100.cnf, done, 23805, 0.00446373
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf, done, 23805, 0.00442535
/home/users/ozeyen/Benchmarks/FeatureModels/uE250.cnf, done, 23842, 0.0044178
/home/users/ozeyen/Benchmarks/FeatureModels/mb93091.cnf, done, 23805, 0.0043563
/home/users/ozeyen/Benchmarks/FeatureModels/dreamcast.cnf, done, 23670, 0.00440733
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf, done, 23805, 0.00441752
/home/users/ozeyen/Benchmarks/FeatureModels/sh7708.cnf, done, 26210, 0.020809
/home/users/ozeyen/Benchmarks/FeatureModels/pc_vmWare.cnf, done, 23670, 0.00432752
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf, done, 26435, 0.0229496
/home/users/ozeyen/Benchmarks/FeatureModels/iq80321.cnf, done, 23842, 0.00434753
/home/users/ozeyen/Benchmarks/FeatureModels/pc_rltk8139.cnf, done, 23805, 0.0033135
/home/users/ozeyen/Benchmarks/FeatureModels/ipaq.cnf, done, 23805, 0.0043132
/home/users/ozeyen/Benchmarks/FeatureModels/iq80310.cnf, done, 23842, 0.00437388
/home/users/ozeyen/Benchmarks/FeatureModels/npwr.cnf, done, 23842, 0.00440529
/home/users/ozeyen/Benchmarks/FeatureModels/sh4_202_md.cnf, done, 23805, 0.0044149
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4375.cnf, done, 23805, 0.00436555
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm7.cnf, done, 23805, 0.00438774
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82544.cnf, done, 23805, 0.0045154
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82559.cnf, done, 23670, 0.00433703
/home/users/ozeyen/Benchmarks/FeatureModels/XSEngine.cnf, done, 23842, 0.00430819
/home/users/ozeyen/Benchmarks/FeatureModels/olpch2294.cnf, done, 23941, 0.0044485
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf, done, 23805, 0.0032827
/home/users/ozeyen/Benchmarks/FeatureModels/aim711.cnf, done, 23941, 0.00432834
/home/users/ozeyen/Benchmarks/FeatureModels/flexanet.cnf, done, 23842, 0.00438317
/home/users/ozeyen/Benchmarks/FeatureModels/nano.cnf, done, 23805, 0.00435208
/home/users/ozeyen/Benchmarks/FeatureModels/smdk2410.cnf, done, 26542, 0.0218492
/home/users/ozeyen/Benchmarks/FeatureModels/assabet.cnf, done, 23842, 0.00436553
/home/users/ozeyen/Benchmarks/FeatureModels/cme555.cnf, done, 23670, 0.00434116
/home/users/ozeyen/Benchmarks/FeatureModels/e7t.cnf, done, 23805, 0.00438458
/home/users/ozeyen/Benchmarks/FeatureModels/ocelot.cnf, done, 23805, 0.0034424
/home/users/ozeyen/Benchmarks/FeatureModels/cq7750.cnf, done, 23805, 0.00441505
/home/users/ozeyen/Benchmarks/FeatureModels/ec555.cnf, done, 23805, 0.00449325
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm9.cnf, done, 26431, 0.0209266
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf, done, 23805, 0.00338356
/home/users/ozeyen/Benchmarks/FeatureModels/eb55.cnf, done, 23941, 0.00454774
/home/users/ozeyen/Benchmarks/FeatureModels/adder.cnf, done, 23805, 0.00324253
/home/users/ozeyen/Benchmarks/FeatureModels/olpcl2294.cnf, done, 23670, 0.00444468
/home/users/ozeyen/Benchmarks/FeatureModels/olpce2294.cnf, done, 23805, 0.00438425
/home/users/ozeyen/Benchmarks/FeatureModels/phycore.cnf, done, 23805, 0.00453015
/home/users/ozeyen/Benchmarks/FeatureModels/adderII.cnf, done, 23805, 0.00443668
/home/users/ozeyen/Benchmarks/FeatureModels/cerf.cnf, done, 23842, 0.00434974
/home/users/ozeyen/Benchmarks/FeatureModels/moab.cnf, done, 23805, 0.00325131
/home/users/ozeyen/Benchmarks/FeatureModels/pc_usb_d12.cnf, done, 23805, 0.00328807
/home/users/ozeyen/Benchmarks/FeatureModels/aaed2000.cnf, done, 26107, 0.020744
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_1_linear.cnf, done, 24092, 0.00441875
/home/users/ozeyen/Benchmarks/FeatureModels/cerfpda.cnf, done, 23842, 0.00443401
/home/users/ozeyen/Benchmarks/FeatureModels/mbx.cnf, done, 23805, 0.0033793
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf, done, 23805, 0.00450901
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7sek.cnf, done, 23805, 0.00440247
/home/users/ozeyen/Benchmarks/FeatureModels/ts1000.cnf, done, 23805, 0.00330975
/home/users/ozeyen/Benchmarks/FeatureModels/hs7729pci.cnf, done, 26165, 0.0197789
/home/users/ozeyen/Benchmarks/FeatureModels/viper.cnf, done, 23670, 0.00439037
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf, done, 24002, 0.00443604
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf, done, 23711, 0.00441032
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case3_b14_even3.cnf, done, 24002, 0.00440043
/home/users/ozeyen/Benchmarks/FeatureModels/rattler.cnf, done, 23805, 0.00435259
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case1_b14_even3.cnf, done, 23859, 0.00335587
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7xek.cnf, done, 23805, 0.00432912
/home/users/ozeyen/Benchmarks/FeatureModels/se77x9.cnf, done, 26066, 0.0206819
/home/users/ozeyen/Benchmarks/FeatureModels/m5272c3.cnf, done, 23805, 0.0044699
/home/users/ozeyen/Benchmarks/FeatureModels/sam7ex256.cnf, done, 23805, 0.00437776
/home/users/ozeyen/Benchmarks/FeatureModels/phycore229x.cnf, done, 23805, 0.00550479
/home/users/ozeyen/Benchmarks/IssueServiceImpl.sk_8_30.cnf, done, 23941, 0.0043519
/home/users/ozeyen/Benchmarks/FeatureModels/ea2468.cnf, done, 23945, 0.00440844
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf, done, 31117, 0.0491818
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring9.cnf, done, 24141, 0.00542802
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring14.cnf, done, 24141, 0.0043595
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf, done, 23670, 0.00324363
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_1.cnf, done, 23846, 0.00329364
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring12.cnf, done, 24145, 0.00546598
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf, done, 23683, 0.00331795
/home/users/ozeyen/Benchmarks/UserServiceImpl.sk_8_32.cnf, done, 23941, 0.00439263
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case49.cnf, done, 24129, 0.0044824
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf, done, 23846, 0.00559608
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_4_b14_even.cnf, done, 24117, 0.00439205
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_2_linear.cnf, done, 24240, 0.00446374
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring16.cnf, done, 24190, 0.00445231
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring7.cnf, done, 24301, 0.00436594
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf, done, 23797, 0.00439474
/home/users/ozeyen/Benchmarks/PhaseService.sk_14_27.cnf, done, 24223, 0.00546203
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf, done, 24125, 0.00559566
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf, done, 23388, 0.00444167
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf, done, 24272, 0.00662601
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_1_linear.cnf, done, 24408, 0.00439347
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_3_linear.cnf, done, 24293, 0.00441127
/home/users/ozeyen/Benchmarks/ActivityService2.sk_10_27.cnf, done, 24260, 0.0054487
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_1_linear.cnf, done, 24276, 0.00433969
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf, done, 23957, 0.00560167
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_2_linear.cnf, done, 24637, 0.00553805
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf, done, 24580, 0.00554951
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case142.cnf, done, 24657, 0.00538963
/home/users/ozeyen/Benchmarks/ConcreteActivityService.sk_13_28.cnf, done, 24551, 0.00655338
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf, done, 24412, 0.00544268
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf, done, 24752, 0.00552323
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf, done, 24764, 0.00557597
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even2.cnf, done, 24629, 0.00541081
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even1.cnf, done, 24870, 0.00656686
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf, done, 24707, 0.00548849
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even1.cnf, done, 24842, 0.00543076
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf, done, 24739, 0.00645842
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_ptb_2.cnf, done, 24891, 0.00552139
/home/users/ozeyen/Benchmarks/55.sk_3_46.cnf, done, 24203, 0.0054755
/home/users/ozeyen/Benchmarks/ProjectService3.sk_12_55.cnf, done, 24739, 0.00876184
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_2.cnf, done, 24887, 0.00654315
/home/users/ozeyen/Benchmarks/NotificationServiceImpl2.sk_10_36.cnf, done, 24854, 0.00875306
/home/users/ozeyen/Benchmarks/109.sk_4_36.cnf, done, 24371, 0.00551701
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case104.cnf, done, 25350, 0.0175395
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf, done, 24641, 0.00556059
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf, done, 24641, 0.00773729
/home/users/ozeyen/Benchmarks/51.sk_4_38.cnf, done, 24567, 0.00780186
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf, done, 24780, 0.00665202
/home/users/ozeyen/Benchmarks/32.sk_4_38.cnf, done, 24285, 0.00537905
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_2_linear.cnf, done, 25235, 0.00653924
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case141.cnf, done, 25350, 0.00648336
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf, done, 25567, 0.00761532
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf, done, 25567, 0.00773091
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even3.cnf, done, 25567, 0.00761774
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring40.cnf, done, 25571, 0.00875167
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring42.cnf, done, 25288, 0.00884156
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring41.cnf, done, 25423, 0.00759304
/home/users/ozeyen/Benchmarks/70.sk_3_40.cnf, done, 25337, 0.00873199
/home/users/ozeyen/Benchmarks/ProcessBean.sk_8_64.cnf, done, 25112, 0.00981039
/home/users/ozeyen/Benchmarks/56.sk_6_38.cnf, done, 24748, 0.00875722
/home/users/ozeyen/Benchmarks/35.sk_3_52.cnf, done, 24305, 0.00544179
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf, done, 25608, 0.00860737
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring60.cnf, done, 25649, 0.00985383
/home/users/ozeyen/Benchmarks/71.sk_3_65.cnf, done, 25559, 0.00978094
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf, done, 24907, 0.00767718
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf, done, 25604, 0.0109565
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf, done, 25600, 0.00977274
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf, done, 25604, 0.0119592
/home/users/ozeyen/Benchmarks/7.sk_4_50.cnf, done, 26054, 0.0118807
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf, done, 25804, 0.0166743
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf, done, 49721, 0.199844
/home/users/ozeyen/Benchmarks/doublyLinkedList.sk_8_37.cnf, done, 26996, 0.0217575
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf, done, 25366, 0.00986843
/home/users/ozeyen/Benchmarks/19.sk_3_48.cnf, done, 26406, 0.0142794
/home/users/ozeyen/Benchmarks/63.sk_3_64.cnf, done, 26255, 0.0120139
/home/users/ozeyen/Benchmarks/Pollard.sk_1_10.cnf, done, 29036, 0.0173737
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf, done, 26390, 0.00988249
/home/users/ozeyen/Benchmarks/LoginService.sk_20_34.cnf, done, 27021, 0.0174404
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even2_linear.cnf, done, 27791, 0.0153743
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even3_linear.cnf, done, 27648, 0.0142358
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf, done, 27652, 0.0131579
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even3_linear.cnf, done, 27742, 0.0131101
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even_linear.cnf, done, 32387, 0.0456513
/home/users/ozeyen/Benchmarks/29.sk_3_45.cnf, done, 27467, 0.0152332
/home/users/ozeyen/Benchmarks/107.sk_3_90.cnf, done, 25169, 0.00986429
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf, done, 26701, 0.0154882
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf, done, 26669, 0.0142258
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf, done, 26669, 0.0142258
/home/users/ozeyen/Benchmarks/isolateRightmost.sk_7_481.cnf, done, 34840, 0.0666015
/home/users/ozeyen/Benchmarks/17.sk_3_45.cnf, done, 27086, 0.0131813
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even2_linear.cnf, done, 28413, 0.0141818
/home/users/ozeyen/Benchmarks/81.sk_5_51.cnf, done, 27967, 0.0196608
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf, done, 26877, 0.0153048
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf, done, 26886, 0.0152981
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf, done, 27058, 0.0174982
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf, done, 27582, 0.0187744
/home/users/ozeyen/Benchmarks/LoginService2.sk_23_36.cnf, done, 28778, 0.0207225
/home/users/ozeyen/Benchmarks/sort.sk_8_52.cnf, done, 37322, 0.179003
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf, done, 29478, 0.0285004
/home/users/ozeyen/Benchmarks/parity.sk_11_11.cnf, done, 36438, 0.180153
/home/users/ozeyen/Benchmarks/77.sk_3_44.cnf, done, 27578, 0.0152923
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf, done, 29245, 0.0305726
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf, done, 29040, 0.0239403
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf, done, 26140, 0.0142248
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf, done, 39530, 0.249384
/home/users/ozeyen/Benchmarks/tutorial2.sk_3_4.cnf, done, 33861, 0.0296769
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf, done, 29519, 0.0938767
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf, done, 29458, 0.0745953
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf, done, 29478, 0.0768042
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf, done, 32714, 0.0315627
/home/users/ozeyen/Benchmarks/logcount.sk_16_86.cnf, done, 60317, 2.62288
/home/users/ozeyen/Benchmarks/karatsuba.sk_7_41.cnf, done, 47357, 1.20871
/home/users/ozeyen/Benchmarks/54.sk_12_97.cnf, done, 33280, 0.029413
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf, done, 31657, 0.0342933
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf, done, 31662, 0.0338612
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf, done, 31686, 0.032718
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf, done, 46542, 0.0980126
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf, done, 31424, 0.0305167
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf, done, 31371, 0.0293762
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf, done, 31526, 0.0305889
/home/users/ozeyen/Benchmarks/30.sk_5_76.cnf, done, 36442, 0.0462609
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf, done, 50126, 0.159031
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf, done, 37040, 0.0602422
/home/users/ozeyen/Benchmarks/SetTest.sk_9_21.cnf, done, 45584, 0.0701278
/home/users/ozeyen/Benchmarks/xpose.sk_6_134.cnf, done, 83910, 13.2001
/home/users/ozeyen/Benchmarks/compress.sk_17_291.cnf, done, 71553, 0.731099
/home/users/ozeyen/Benchmarks/listReverse.sk_11_43.cnf, done, 99737, 41.6427
/home/users/ozeyen/Benchmarks/FMEasy/2.6.32-2var.cnf, done, 51236, 0.146106
/home/users/ozeyen/Benchmarks/FMEasy/2.6.33.3-2var.cnf, done, 53538, 0.153587
/home/users/ozeyen/Benchmarks/reverse.sk_11_258.cnf, done, 65941, 0.163317
/home/users/ozeyen/Benchmarks/lss.sk_6_7.cnf, done, 62074, 0.182836
/home/users/ozeyen/Benchmarks/jburnim_morton.sk_13_530.cnf, done, 132292, 2.48054
/home/users/ozeyen/Benchmarks/partition.sk_22_155.cnf, done, 192139, 9.46685
/home/users/ozeyen/Benchmarks/log2.sk_72_391.cnf, done, 114495, 0.753038
/home/users/ozeyen/Benchmarks/diagStencil.sk_35_36.cnf, done, 428429, 28.0948
/home/users/ozeyen/Benchmarks/diagStencilClean.sk_41_36.cnf, done, 521891, 22.1334
/home/users/ozeyen/Benchmarks/ConcreteRoleAffectationService.sk_119_273.cnf, done, 466767, 10.3695
/home/users/ozeyen/Benchmarks/tutorial3.sk_4_31.cnf, done, 704098, 10.0534
