file,deff,lp
/home/users/ozeyen/Benchmarks/FeatureModels/pati.cnf, 2018, 2018.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/picasso.cnf, 2560, 2560.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/lpcmt.cnf, 2575, 2575.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/mcb2100.cnf, 2575, 2575.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf, 2575, 2575.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/uE250.cnf, 2561, 2561.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/mb93091.cnf, 1881, 1881.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/dreamcast.cnf, 1916, 1916.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf, 1894, 1894.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/pc_vmWare.cnf, 1919, 1919.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/pc_rltk8139.cnf, 1922, 1922.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/iq80321.cnf, 2564, 2564.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/ipaq.cnf, 2610, 2610.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/iq80310.cnf, 2563, 2563.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/sh4_202_md.cnf, 1938, 1938.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/npwr.cnf, 2564, 2564.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4375.cnf, 1871, 1871.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm7.cnf, 2680, 2680.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82544.cnf, 1920, 1920.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82559.cnf, 1920, 1920.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/XSEngine.cnf, 2543, 2543.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf, 1877, 1877.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/olpch2294.cnf, 2590, 2590.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/aim711.cnf, 2609, 2609.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/flexanet.cnf, 2618, 2618.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/nano.cnf, 2605, 2605.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/assabet.cnf, 2617, 2617.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/cme555.cnf, 1901, 1901.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/e7t.cnf, 2550, 2550.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/ocelot.cnf, 1875, 1875.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/cq7750.cnf, 1906, 1906.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/ec555.cnf, 1902, 1902.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/excalibur_arm9.cnf, 49305, 49305.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf, 1931, 1931.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/eb55.cnf, 2612, 2612.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/cq7708.cnf, 48532, 48532.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/adder.cnf, 1929, 1929.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/olpcl2294.cnf, 2605, 2605.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/olpce2294.cnf, 2607, 2607.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/phycore.cnf, 2578, 2578.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/sh7708.cnf, 48598, 48598.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/adderII.cnf, 1930, 1930.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/cerf.cnf, 2634, 2634.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/moab.cnf, 1972, 1972.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/pc_usb_d12.cnf, 1950, 1950.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_1_linear.cnf, 2663, 2663.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/cerfpda.cnf, 2649, 2649.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/mbx.cnf, 1923, 1923.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf, 1959, 1959.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/ts1000.cnf, 1921, 1921.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7sek.cnf, 2625, 2625.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/viper.cnf, 1929, 1929.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf, 49196, 49196.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf, 2753, 2753.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf, 2753, 2753.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case3_b14_even3.cnf, 2753, 2753.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/rattler.cnf, 1934, 1934.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case1_b14_even3.cnf, 2775, 2775.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7xek.cnf, 2644, 2644.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/m5272c3.cnf, 1974, 1974.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/smdk2410.cnf, 49203, 49203.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/sam7ex256.cnf, 2657, 2657.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/phycore229x.cnf, 2666, 2666.00000000
/home/users/ozeyen/Benchmarks/IssueServiceImpl.sk_8_30.cnf, 2926, 2928.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/ea2468.cnf, 2743, 2743.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring9.cnf, 3594, 3594.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring14.cnf, 3551, 3551.00000000
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf, 721, 735.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_1.cnf, 3114, 3114.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring12.cnf, 3703, 3703.00000000
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf, 1198, 1209.00000000
/home/users/ozeyen/Benchmarks/UserServiceImpl.sk_8_32.cnf, 3500, 3501.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm9.cnf, 49339, 49339.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case49.cnf, 4995, 4995.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_4_b14_even.cnf, 3229, 3229.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_4_b14_even.cnf, 3229, 3229.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_2_linear.cnf, 3393, 3393.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring16.cnf, 4208, 4208.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring7.cnf, 4209, 4209.00000000
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf, 3590, 3596.00000000
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf, 4131, 4132.00000000
/home/users/ozeyen/Benchmarks/PhaseService.sk_14_27.cnf, 3969, 3970.00000000
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf, 618, 618.00000000
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf, 4836, 4837.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_3_linear.cnf, 4286, 4286.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_1_linear.cnf, 4705, 4705.00000000
/home/users/ozeyen/Benchmarks/ActivityService2.sk_10_27.cnf, 4915, 4916.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_1_linear.cnf, 4319, 4319.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/aaed2000.cnf, 49228, 49228.00000000
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf, 3131, 3142.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/hs7729pci.cnf, 48613, 48613.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_even_linear.cnf, 5165, 5165.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_2_linear.cnf, 5947, 5947.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case142.cnf, 4848, 4848.00000000
/home/users/ozeyen/Benchmarks/ConcreteActivityService.sk_13_28.cnf, 6530, 6531.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even2.cnf, 5791, 5791.00000000
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf, 8161, 8166.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even2.cnf, 5791, 5791.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even2.cnf, 5791, 5791.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even1.cnf, 5811, 5811.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even1.cnf, 5811, 5811.00000000
/home/users/ozeyen/Benchmarks/FeatureModels/se77x9.cnf, 48618, 48618.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even1.cnf, 5811, 5811.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_ptb_2.cnf, 6655, 6655.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_ptb_2.cnf, 6650, 6650.00000000
/home/users/ozeyen/Benchmarks/55.sk_3_46.cnf, 9017, 9022.00000000
/home/users/ozeyen/Benchmarks/ProjectService3.sk_12_55.cnf, 7844, 7845.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_ptb_2.cnf, 7698, 7698.00000000
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf, 4693, 4693.00000000
/home/users/ozeyen/Benchmarks/NotificationServiceImpl2.sk_10_36.cnf, 9885, 9888.00000000
/home/users/ozeyen/Benchmarks/109.sk_4_36.cnf, 10447, 10454.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case104.cnf, 7923, 7923.00000000
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf, 4751, 4751.00000000
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf, 4966, 4966.00000000
/home/users/ozeyen/Benchmarks/51.sk_4_38.cnf, 10886, 10887.00000000
/home/users/ozeyen/Benchmarks/32.sk_4_38.cnf, 9760, 9767.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_ptb_2_linear.cnf, 8917, 8917.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case141.cnf, 7603, 7603.00000000
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf, 60787, 60840.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_even3.cnf, 8892, 8892.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_even3.cnf, 8892, 8892.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_even3.cnf, 8892, 8892.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring40.cnf, 9366, 9366.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring41.cnf, 9414, 9414.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring42.cnf, 9366, 9366.00000000
/home/users/ozeyen/Benchmarks/70.sk_3_40.cnf, 11194, 11195.00000000
/home/users/ozeyen/Benchmarks/ProcessBean.sk_8_64.cnf, 9690, 9691.00000000
/home/users/ozeyen/Benchmarks/35.sk_3_52.cnf, 5632, 5653.00000000
/home/users/ozeyen/Benchmarks/71.sk_3_65.cnf, 8946, 8961.00000000
/home/users/ozeyen/Benchmarks/56.sk_6_38.cnf, 12986, 12992.00000000
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf, 12091, 12097.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring60.cnf, 10948, 10948.00000000
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf, 15298, 15303.00000000
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf, 8184, 8184.00000000
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf, 8457, 8457.00000000
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf, 8242, 8242.00000000
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf, 11040, 11040.00000000
/home/users/ozeyen/Benchmarks/7.sk_4_50.cnf, 18133, 18142.00000000
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf, 16632, 16651.00000000
/home/users/ozeyen/Benchmarks/19.sk_3_48.cnf, 16874, 16883.00000000
/home/users/ozeyen/Benchmarks/doublyLinkedList.sk_8_37.cnf, 20028, 20029.00000000
/home/users/ozeyen/Benchmarks/63.sk_3_64.cnf, 17137, 17138.00000000
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf, 20686, 20696.00000000
/home/users/ozeyen/Benchmarks/LoginService.sk_20_34.cnf, 18489, 18490.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even2_linear.cnf, 19455, 19455.00000000
/home/users/ozeyen/Benchmarks/Pollard.sk_1_10.cnf, 33443, 33444.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even3_linear.cnf, 19455, 19455.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even3_linear.cnf, 19391, 19391.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b12_even7_linear.cnf, 19455, 19455.00000000
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf, 11191, 11241.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even_linear.cnf, 19391, 19391.00000000
/home/users/ozeyen/Benchmarks/29.sk_3_45.cnf, 22691, 22700.00000000
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf, 11249, 11299.00000000
/home/users/ozeyen/Benchmarks/107.sk_3_90.cnf, 31199, 31219.00000000
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf, 11464, 11514.00000000
/home/users/ozeyen/Benchmarks/17.sk_3_45.cnf, 16966, 16975.00000000
/home/users/ozeyen/Benchmarks/isolateRightmost.sk_7_481.cnf, 25218, 25251.00000000
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf, 13568, 13579.00000000
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf, 13626, 13637.00000000
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_even2_linear.cnf, 22679, 22679.00000000
/home/users/ozeyen/Benchmarks/81.sk_5_51.cnf, 27231, 27242.00000000
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf, 13841, 13852.00000000
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf, 20383, 20383.00000000
/home/users/ozeyen/Benchmarks/LoginService2.sk_23_36.cnf, 29900, 29901.00000000
/home/users/ozeyen/Benchmarks/77.sk_3_44.cnf, 13038, 13049.00000000
/home/users/ozeyen/Benchmarks/sort.sk_8_52.cnf, 37486, 37487.00000000
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf, 34823, 34823.00000000
/home/users/ozeyen/Benchmarks/parity.sk_11_11.cnf, 34390, 34391.00000000
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf, 30693, 30705.00000000
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf, 45519, 45529.00000000
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf, 55278, 55298.00000000
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf, 42049, 42050.00000000
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf, 26518, 26518.00000000
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf, 26576, 26576.00000000
/home/users/ozeyen/Benchmarks/tutorial2.sk_3_4.cnf, 60927, 60928.00000000
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf, 26791, 26791.00000000
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf, 44901, 44921.00000000
/home/users/ozeyen/Benchmarks/logcount.sk_16_86.cnf, 49020, 49021.00000000
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf, 33989, 33991.00000000
/home/users/ozeyen/Benchmarks/karatsuba.sk_7_41.cnf, 62823, 62824.00000000
/home/users/ozeyen/Benchmarks/54.sk_12_97.cnf, 51773, 51791.00000000
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf, 34047, 34049.00000000
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf, 34262, 34264.00000000
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf, 32116, 32256.00000000
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf, 32058, 32198.00000000
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf, 32331, 32471.00000000
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf, 337056, 337101.00000000
/home/users/ozeyen/Benchmarks/30.sk_5_76.cnf, 82676, 82684.00000000
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf, 61519, 61561.00000000
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf, 71693, 71693.00000000
/home/users/ozeyen/Benchmarks/SetTest.sk_9_21.cnf, 115204, 115205.00000000
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf, 156995, 156996.00000000
/home/users/ozeyen/Benchmarks/xpose.sk_6_134.cnf, 123809, 123810.00000000
/home/users/ozeyen/Benchmarks/compress.sk_17_291.cnf, 122047, 122048.00000000
/home/users/ozeyen/Benchmarks/listReverse.sk_11_43.cnf, 151949, 151950.00000000
/home/users/ozeyen/Benchmarks/FMEasy/2.6.32-2var.cnf, 208151, 208164.00000000
/home/users/ozeyen/Benchmarks/FMEasy/2.6.33.3-2var.cnf, 211317, 211330.00000000
/home/users/ozeyen/Benchmarks/lss.sk_6_7.cnf, 177190, 177191.00000000
/home/users/ozeyen/Benchmarks/reverse.sk_11_258.cnf, 305228, 305229.00000000
/home/users/ozeyen/Benchmarks/jburnim_morton.sk_13_530.cnf, 277316, 277318.00000000
