file,deff,lp
/home/users/ozeyen/Benchmarks/FeatureModels/grg.cnf, 861, 861
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82559.cnf, 849, 849
/home/users/ozeyen/Benchmarks/FeatureModels/olpce2294.cnf, 878, 878
/home/users/ozeyen/Benchmarks/FeatureModels/edb7xxx.cnf, 870, 870
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf, 802, 802
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf, 2050, 2050
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf, 793, 793
/home/users/ozeyen/Benchmarks/FeatureModels/se77x9.cnf, 1291, 1291
/home/users/ozeyen/Benchmarks/FeatureModels/skmb91302.cnf, 765, 765
/home/users/ozeyen/Benchmarks/FeatureModels/ts6.cnf, 837, 837
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7sek.cnf, 846, 846
/home/users/ozeyen/Benchmarks/FeatureModels/ref4955.cnf, 806, 806
/home/users/ozeyen/Benchmarks/FeatureModels/tx39_sim.cnf, 749, 749
/home/users/ozeyen/Benchmarks/FeatureModels/cerfpda.cnf, 909, 909
/home/users/ozeyen/Benchmarks/FeatureModels/malta_mips32_4kc.cnf, 830, 830
/home/users/ozeyen/Benchmarks/FeatureModels/psim.cnf, 749, 749
/home/users/ozeyen/Benchmarks/FeatureModels/pc_vmWare.cnf, 848, 848
/home/users/ozeyen/Benchmarks/FeatureModels/h8max.cnf, 815, 815
/home/users/ozeyen/Benchmarks/FeatureModels/phycore229x.cnf, 883, 883
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf, 834, 834
/home/users/ozeyen/Benchmarks/FeatureModels/sparclite_sim.cnf, 749, 749
/home/users/ozeyen/Benchmarks/FeatureModels/jmr3904.cnf, 767, 767
/home/users/ozeyen/Benchmarks/FeatureModels/aki3068net.cnf, 815, 815
/home/users/ozeyen/Benchmarks/FeatureModels/pid.cnf, 836, 836
/home/users/ozeyen/Benchmarks/FeatureModels/excalibur_arm9.cnf, 2031, 2031
/home/users/ozeyen/Benchmarks/FeatureModels/sh4_202_md.cnf, 842, 842
/home/users/ozeyen/Benchmarks/FeatureModels/csb281.cnf, 835, 835
/home/users/ozeyen/Benchmarks/FeatureModels/FM-3.6.1-refined.cnf, 51, 51
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4373.cnf, 774, 774
/home/users/ozeyen/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf, 814, 814
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf, 850, 850
/home/users/ozeyen/Benchmarks/FeatureModels/rattler.cnf, 855, 855
/home/users/ozeyen/Benchmarks/FeatureModels/jtst.cnf, 840, 840
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf, 840, 840
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf, 40745, 40745
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf, 133, 133
/home/users/ozeyen/Benchmarks/GuidanceService.sk_4_27.cnf, 1489, 1489
/home/users/ozeyen/Benchmarks/compress.sk_17_291.cnf, 115120, 115120
/home/users/ozeyen/Benchmarks/17.sk_3_45.cnf, 1, 1
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf, 11786, 11786
/home/users/ozeyen/Benchmarks/77.sk_3_44.cnf, 66, 66
/home/users/ozeyen/Benchmarks/81.sk_5_51.cnf, 45, 45
/home/users/ozeyen/Benchmarks/NotificationServiceImpl2.sk_10_36.cnf, 4382, 4382
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf, 6394, 6394
/home/users/ozeyen/Benchmarks/V7/s420_7_4.cnf, 272, 272
/home/users/ozeyen/Benchmarks/V7/s1196a_7_4.cnf, 916, 916
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf, 2573, 2573
/home/users/ozeyen/Benchmarks/V7/s344_7_4.cnf, 181, 181
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf, 22516, 22516
/home/users/ozeyen/Benchmarks/V7/s298_7_4.cnf, 210, 210
/home/users/ozeyen/Benchmarks/V7/s1423a_7_4.cnf, 841, 841
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf, 3640, 3640
/home/users/ozeyen/Benchmarks/V7/s27_7_4.cnf, 9, 9
/home/users/ozeyen/Benchmarks/V7/s838_7_4.cnf, 596, 596
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf, 4747, 4747
/home/users/ozeyen/Benchmarks/V7/s420_new_7_4.cnf, 298, 298
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf, 18397, 18397
/home/users/ozeyen/Benchmarks/V7/s510_7_4.cnf, 350, 350
/home/users/ozeyen/Benchmarks/V7/s820a_7_4.cnf, 391, 391
/home/users/ozeyen/Benchmarks/V7/s641_7_4.cnf, 249, 249
/home/users/ozeyen/Benchmarks/V7/s1238a_7_4.cnf, 1027, 1027
/home/users/ozeyen/Benchmarks/V7/s713_7_4.cnf, 256, 256
/home/users/ozeyen/Benchmarks/V7/s382_7_4.cnf, 189, 189
/home/users/ozeyen/Benchmarks/V7/s526a_7_4.cnf, 400, 400
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf, 16820, 16820
/home/users/ozeyen/Benchmarks/V7/s27_new_7_4.cnf, 2, 2
/home/users/ozeyen/Benchmarks/V7/s349_7_4.cnf, 182, 182
/home/users/ozeyen/Benchmarks/V7/s953a_7_4.cnf, 656, 656
/home/users/ozeyen/Benchmarks/V7/s1488_7_4.cnf, 1305, 1305
/home/users/ozeyen/Benchmarks/V7/s444_7_4.cnf, 306, 306
/home/users/ozeyen/Benchmarks/V7/s420_new1_7_4.cnf, 272, 272
/home/users/ozeyen/Benchmarks/V7/s526_7_4.cnf, 398, 398
/home/users/ozeyen/Benchmarks/V7/s832a_7_4.cnf, 439, 439
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf, 1377, 1377
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf, 1, 1
/home/users/ozeyen/Benchmarks/54.sk_12_97.cnf, 7285, 7285
/home/users/ozeyen/Benchmarks/registerlesSwap.sk_3_10.cnf, 356, 356
/home/users/ozeyen/Benchmarks/70.sk_3_40.cnf, 47, 47
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf, 3834, 3834
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf, 204, 204
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf, 80, 80
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf, 70, 70
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf, 61, 61
/home/users/ozeyen/Benchmarks/reverse.sk_11_258.cnf, -97, -97
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf, 1, 1
/home/users/ozeyen/Benchmarks/IssueServiceImpl.sk_8_30.cnf, 2426, 2426
/home/users/ozeyen/Benchmarks/35.sk_3_52.cnf, -5, -5
/home/users/ozeyen/Benchmarks/ProjectService3.sk_12_55.cnf, 6352, 6352
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf, 83, 83
/home/users/ozeyen/Benchmarks/parity.sk_11_11.cnf, 48991, 48991
/home/users/ozeyen/Benchmarks/51.sk_4_38.cnf, 83, 83
/home/users/ozeyen/Benchmarks/V3/s420_3_2.cnf, 266, 266
/home/users/ozeyen/Benchmarks/V3/s832a_3_2.cnf, 187, 187
/home/users/ozeyen/Benchmarks/V3/s27_new_3_2.cnf, 2, 2
/home/users/ozeyen/Benchmarks/V3/s298_3_2.cnf, 185, 185
/home/users/ozeyen/Benchmarks/V3/s27_3_2.cnf, 9, 9
/home/users/ozeyen/Benchmarks/V3/s641_3_2.cnf, 225, 225
/home/users/ozeyen/Benchmarks/V3/s526a_3_2.cnf, 378, 378
/home/users/ozeyen/Benchmarks/V3/s1488_3_2.cnf, 1272, 1272
/home/users/ozeyen/Benchmarks/V3/s953a_3_2.cnf, 643, 643
/home/users/ozeyen/Benchmarks/V3/s349_3_2.cnf, 170, 170
/home/users/ozeyen/Benchmarks/V3/s820a_3_2.cnf, 174, 174
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf, 2359, 2359
/home/users/ozeyen/Benchmarks/V3/s344_3_2.cnf, 175, 175
/home/users/ozeyen/Benchmarks/V3/s838_3_2.cnf, 590, 590
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf, 6388, 6388
/home/users/ozeyen/Benchmarks/V3/s1196a_3_2.cnf, 861, 861
/home/users/ozeyen/Benchmarks/V3/s444_3_2.cnf, 222, 222
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf, 18391, 18391
/home/users/ozeyen/Benchmarks/V3/s420_new_3_2.cnf, 291, 291
/home/users/ozeyen/Benchmarks/V3/s510_3_2.cnf, 344, 344
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf, 16814, 16814
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf, 4741, 4741
/home/users/ozeyen/Benchmarks/V3/s420_new1_3_2.cnf, 266, 266
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf, 22510, 22510
/home/users/ozeyen/Benchmarks/V3/s713_3_2.cnf, 247, 247
/home/users/ozeyen/Benchmarks/V3/s1423a_3_2.cnf, 834, 834
/home/users/ozeyen/Benchmarks/V3/s382_3_2.cnf, 175, 175
/home/users/ozeyen/Benchmarks/V3/s1238a_3_2.cnf, 1018, 1018
/home/users/ozeyen/Benchmarks/V3/s526_3_2.cnf, 353, 353
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf, 3627, 3627
/home/users/ozeyen/Benchmarks/GuidanceService2.sk_2_27.cnf, 890, 890
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf, 39, 39
/home/users/ozeyen/Benchmarks/32.sk_4_38.cnf, 49, 49
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf, 121, 121
/home/users/ozeyen/Benchmarks/V15/s838_15_7.cnf, 605, 605
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf, 16829, 16829
/home/users/ozeyen/Benchmarks/V15/s420_new1_15_7.cnf, 283, 283
/home/users/ozeyen/Benchmarks/V15/s526a_15_7.cnf, 409, 409
/home/users/ozeyen/Benchmarks/V15/s344_15_7.cnf, 190, 190
/home/users/ozeyen/Benchmarks/V15/s526_15_7.cnf, 411, 411
/home/users/ozeyen/Benchmarks/V15/s349_15_7.cnf, 191, 191
/home/users/ozeyen/Benchmarks/V15/s1196a_15_7.cnf, 939, 939
/home/users/ozeyen/Benchmarks/V15/s1488_15_7.cnf, 1292, 1292
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf, 6403, 6403
/home/users/ozeyen/Benchmarks/V15/s444_15_7.cnf, 266, 266
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf, 18406, 18406
/home/users/ozeyen/Benchmarks/V15/s27_new_15_7.cnf, 2, 2
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf, 3649, 3649
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf, 2582, 2582
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf, 22525, 22525
/home/users/ozeyen/Benchmarks/V15/s27_15_7.cnf, 9, 9
/home/users/ozeyen/Benchmarks/V15/s1238a_15_7.cnf, 1037, 1037
/home/users/ozeyen/Benchmarks/V15/s832a_15_7.cnf, 762, 762
/home/users/ozeyen/Benchmarks/V15/s510_15_7.cnf, 350, 350
/home/users/ozeyen/Benchmarks/V15/s382_15_7.cnf, 264, 264
/home/users/ozeyen/Benchmarks/V15/s820a_15_7.cnf, 476, 476
/home/users/ozeyen/Benchmarks/V15/s420_15_7.cnf, 283, 283
/home/users/ozeyen/Benchmarks/V15/s298_15_7.cnf, 219, 219
/home/users/ozeyen/Benchmarks/V15/s420_new_15_7.cnf, 301, 301
/home/users/ozeyen/Benchmarks/V15/s953a_15_7.cnf, 667, 667
/home/users/ozeyen/Benchmarks/V15/s641_15_7.cnf, 258, 258
/home/users/ozeyen/Benchmarks/V15/s713_15_7.cnf, 265, 265
/home/users/ozeyen/Benchmarks/V15/s1423a_15_7.cnf, 850, 850
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf, 4756, 4756
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf, 12752, 12752
/home/users/ozeyen/Benchmarks/FMEasy/axTLS.cnf, 380, 380
/home/users/ozeyen/Benchmarks/FMEasy/2.6.32-2var.cnf, 185484, 185484
/home/users/ozeyen/Benchmarks/FMEasy/toybox2.cnf, -32, -32
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf, 5393, 5393
/home/users/ozeyen/Benchmarks/FMEasy/ecos-icse11.cnf, 877, 877
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf, -303, -303
/home/users/ozeyen/Benchmarks/FMEasy/2.6.33.3-2var.cnf, 195105, 195105
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf, 24909, 24909
/home/users/ozeyen/Benchmarks/FMEasy/toybox.cnf, -32, -32
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf, 1245, 1245
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf, 12287, 12287
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf, 2811, 2811
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf, 2068, 2068
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf, 2741, 2741
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf, 361206, 361206
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf, 11, 11
/home/users/ozeyen/Benchmarks/tutorial1.sk_1_1.cnf, -1, -1
/home/users/ozeyen/Benchmarks/lss.sk_6_7.cnf, 2396, 2396
/home/users/ozeyen/Benchmarks/isolateRightmost.sk_7_481.cnf, 15537, 15537
